User_ID,Scenario_ID,AC_Label,D_total,P_human,Risk,Subj,Info,Lit,Trust_Norm,Scenario_Type
15,1,1.0,0.416667,0.0,0.0,0.0,0.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
15,2,1.0,0.333333,1.0,0.0,0.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
15,3,1.0,0.364583,0.0,0.0,0.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
15,4,1.0,0.666667,0.0,0.0,1.0,0.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
15,5,1.0,0.666667,0.0,0.0,1.0,0.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
15,6,1.0,0.666667,1.0,0.0,1.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
15,7,1.0,0.444444,1.0,0.0,1.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
15,8,1.0,0.277778,0.0,1.0,0.0,0.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
15,9,1.0,0.666667,0.0,1.0,0.0,0.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
15,10,1.0,0.166667,1.0,1.0,0.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
15,11,1.0,0.555556,0.0,1.0,0.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
15,12,1.0,0.666667,1.0,1.0,1.0,0.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
15,13,1.0,0.333333,1.0,1.0,1.0,0.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
15,14,1.0,0.333333,1.0,1.0,1.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
15,15,1.0,0.583333,1.0,1.0,1.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
16,0,1.0,0.222222,0.0,0.0,0.0,0.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
16,1,1.0,0.416667,0.0,0.0,0.0,0.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
16,2,1.0,0.333333,0.0,0.0,0.0,1.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
16,3,1.0,0.364583,0.0,0.0,0.0,1.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
16,4,1.0,0.666667,1.0,0.0,1.0,0.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
16,5,1.0,0.666667,1.0,0.0,1.0,0.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
16,6,1.0,0.666667,1.0,0.0,1.0,1.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
16,7,1.0,0.444444,0.0,0.0,1.0,1.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
16,8,1.0,0.277778,1.0,1.0,0.0,0.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
16,9,1.0,0.666667,0.0,1.0,0.0,0.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
16,10,1.0,0.166667,1.0,1.0,0.0,1.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
16,11,1.0,0.555556,1.0,1.0,0.0,1.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
16,12,1.0,0.666667,1.0,1.0,1.0,0.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
16,13,1.0,0.333333,1.0,1.0,1.0,0.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
16,14,1.0,0.333333,1.0,1.0,1.0,1.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
16,15,1.0,0.583333,1.0,1.0,1.0,1.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
17,0,1.0,0.222222,0.0,0.0,0.0,0.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
17,1,1.0,0.416667,0.0,0.0,0.0,0.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
17,2,1.0,0.333333,0.0,0.0,0.0,1.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
17,3,1.0,0.364583,1.0,0.0,0.0,1.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
17,4,1.0,0.666667,0.0,0.0,1.0,0.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
17,5,1.0,0.666667,1.0,0.0,1.0,0.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
17,6,1.0,0.666667,1.0,0.0,1.0,1.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
17,7,1.0,0.444444,1.0,0.0,1.0,1.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
17,8,1.0,0.277778,1.0,1.0,0.0,0.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
17,9,1.0,0.666667,0.0,1.0,0.0,0.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
17,10,1.0,0.166667,1.0,1.0,0.0,1.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
17,11,1.0,0.555556,1.0,1.0,0.0,1.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
17,12,1.0,0.666667,1.0,1.0,1.0,0.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
17,13,1.0,0.333333,1.0,1.0,1.0,0.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
17,14,1.0,0.333333,1.0,1.0,1.0,1.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
17,15,1.0,0.583333,1.0,1.0,1.0,1.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
18,0,1.0,0.222222,0.0,0.0,0.0,0.0,0.5,0.25,SYNTHETIC_DEMO_NOT_REAL
18,1,1.0,0.416667,0.0,0.0,0.0,0.0,0.5,0.25,SYNTHETIC_DEMO_NOT_REAL
18,2,1.0,0.333333,0.0,0.0,0.0,1.0,0.5,0.25,SYNTHETIC_DEMO_NOT_REAL
18,3,1.0,0.364583,0.0,0.0,0.0,1.0,0.5,0.25,SYNTHETIC_DEMO_NOT_REAL
18,4,1.0,0.666667,1.0,0.0,1.0,0.0,0.5,0.25,SYNTHETIC_DEMO_NOT_REAL
18,5,1.0,0.666667,1.0,0.0,1.0,0.0,0.5,0.25,SYNTHETIC_DEMO_NOT_REAL
18,6,1.0,0.666667,1.0,0.0,1.0,1.0,0.5,0.25,SYNTHETIC_DEMO_NOT_REAL
18,7,1.0,0.444444,1.0,0.0,1.0,1.0,0.5,0.25,SYNTHETIC_DEMO_NOT_REAL
18,8,1.0,0.277778,1.0,1.0,0.0,0.0,0.5,0.25,SYNTHETIC_DEMO_NOT_REAL
18,9,1.0,0.666667,1.0,1.0,0.0,0.0,0.5,0.25,SYNTHETIC_DEMO_NOT_REAL
18,10,1.0,0.166667,0.0,1.0,0.0,1.0,0.5,0.25,SYNTHETIC_DEMO_NOT_REAL
18,11,1.0,0.555556,1.0,1.0,0.0,1.0,0.5,0.25,SYNTHETIC_DEMO_NOT_REAL
18,12,1.0,0.666667,1.0,1.0,1.0,0.0,0.5,0.25,SYNTHETIC_DEMO_NOT_REAL
18,13,1.0,0.333333,1.0,1.0,1.0,0.0,0.5,0.25,SYNTHETIC_DEMO_NOT_REAL
18,14,1.0,0.333333,1.0,1.0,1.0,1.0,0.5,0.25,SYNTHETIC_DEMO_NOT_REAL
18,15,1.0,0.583333,1.0,1.0,1.0,1.0,0.5,0.25,SYNTHETIC_DEMO_NOT_REAL
19,0,1.0,0.222222,0.0,0.0,0.0,0.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
19,2,1.0,0.333333,1.0,0.0,0.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
19,3,1.0,0.364583,0.0,0.0,0.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
19,4,1.0,0.666667,0.0,0.0,1.0,0.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
19,5,1.0,0.666667,0.0,0.0,1.0,0.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
19,6,1.0,0.666667,1.0,0.0,1.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
19,7,1.0,0.444444,1.0,0.0,1.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
19,8,1.0,0.277778,0.0,1.0,0.0,0.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
19,9,1.0,0.666667,1.0,1.0,0.0,0.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
19,10,1.0,0.166667,0.0,1.0,0.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
19,11,1.0,0.555556,0.0,1.0,0.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
19,12,1.0,0.666667,1.0,1.0,1.0,0.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
19,13,1.0,0.333333,1.0,1.0,1.0,0.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
19,14,1.0,0.333333,1.0,1.0,1.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
19,15,1.0,0.583333,1.0,1.0,1.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
20,0,1.0,0.222222,1.0,0.0,0.0,0.0,0.75,0.375,SYNTHETIC_DEMO_NOT_REAL
20,1,1.0,0.416667,0.0,0.0,0.0,0.0,0.75,0.375,SYNTHETIC_DEMO_NOT_REAL
20,2,1.0,0.333333,0.0,0.0,0.0,1.0,0.75,0.375,SYNTHETIC_DEMO_NOT_REAL
20,3,1.0,0.364583,0.0,0.0,0.0,1.0,0.75,0.375,SYNTHETIC_DEMO_NOT_REAL
20,4,1.0,0.666667,1.0,0.0,1.0,0.0,0.75,0.375,SYNTHETIC_DEMO_NOT_REAL
20,5,1.0,0.666667,1.0,0.0,1.0,0.0,0.75,0.375,SYNTHETIC_DEMO_NOT_REAL
20,6,1.0,0.666667,1.0,0.0,1.0,1.0,0.75,0.375,SYNTHETIC_DEMO_NOT_REAL
20,7,1.0,0.444444,0.0,0.0,1.0,1.0,0.75,0.375,SYNTHETIC_DEMO_NOT_REAL
20,8,1.0,0.277778,1.0,1.0,0.0,0.0,0.75,0.375,SYNTHETIC_DEMO_NOT_REAL
20,9,1.0,0.666667,0.0,1.0,0.0,0.0,0.75,0.375,SYNTHETIC_DEMO_NOT_REAL
20,10,1.0,0.166667,1.0,1.0,0.0,1.0,0.75,0.375,SYNTHETIC_DEMO_NOT_REAL
20,11,1.0,0.555556,1.0,1.0,0.0,1.0,0.75,0.375,SYNTHETIC_DEMO_NOT_REAL
20,12,1.0,0.666667,1.0,1.0,1.0,0.0,0.75,0.375,SYNTHETIC_DEMO_NOT_REAL
20,13,1.0,0.333333,1.0,1.0,1.0,0.0,0.75,0.375,SYNTHETIC_DEMO_NOT_REAL
20,14,1.0,0.333333,1.0,1.0,1.0,1.0,0.75,0.375,SYNTHETIC_DEMO_NOT_REAL
20,15,1.0,0.583333,1.0,1.0,1.0,1.0,0.75,0.375,SYNTHETIC_DEMO_NOT_REAL
21,0,1.0,0.222222,1.0,0.0,0.0,0.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
21,1,1.0,0.416667,0.0,0.0,0.0,0.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
21,2,1.0,0.333333,1.0,0.0,0.0,1.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
21,3,1.0,0.364583,1.0,0.0,0.0,1.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
21,4,1.0,0.666667,0.0,0.0,1.0,0.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
21,5,1.0,0.666667,1.0,0.0,1.0,0.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
21,6,1.0,0.666667,1.0,0.0,1.0,1.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
21,7,1.0,0.444444,1.0,0.0,1.0,1.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
21,8,1.0,0.277778,1.0,1.0,0.0,0.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
21,9,1.0,0.666667,1.0,1.0,0.0,0.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
21,10,1.0,0.166667,1.0,1.0,0.0,1.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
21,11,1.0,0.555556,0.0,1.0,0.0,1.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
21,12,1.0,0.666667,1.0,1.0,1.0,0.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
21,13,1.0,0.333333,1.0,1.0,1.0,0.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
21,14,1.0,0.333333,1.0,1.0,1.0,1.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
21,15,1.0,0.583333,1.0,1.0,1.0,1.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
22,0,1.0,0.222222,0.0,0.0,0.0,0.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
22,1,1.0,0.416667,1.0,0.0,0.0,0.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
22,2,1.0,0.333333,0.0,0.0,0.0,1.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
22,3,1.0,0.364583,1.0,0.0,0.0,1.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
22,4,1.0,0.666667,1.0,0.0,1.0,0.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
22,5,1.0,0.666667,1.0,0.0,1.0,0.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
22,6,1.0,0.666667,0.0,0.0,1.0,1.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
22,7,1.0,0.444444,1.0,0.0,1.0,1.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
22,8,1.0,0.277778,0.0,1.0,0.0,0.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
22,9,1.0,0.666667,0.0,1.0,0.0,0.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
22,10,1.0,0.166667,1.0,1.0,0.0,1.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
22,11,1.0,0.555556,1.0,1.0,0.0,1.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
22,12,1.0,0.666667,1.0,1.0,1.0,0.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
22,13,1.0,0.333333,1.0,1.0,1.0,0.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
22,14,1.0,0.333333,1.0,1.0,1.0,1.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
22,15,1.0,0.583333,1.0,1.0,1.0,1.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
23,0,1.0,0.222222,0.0,0.0,0.0,0.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
23,2,1.0,0.333333,0.0,0.0,0.0,1.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
23,3,1.0,0.364583,0.0,0.0,0.0,1.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
23,4,1.0,0.666667,0.0,0.0,1.0,0.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
23,5,1.0,0.666667,0.0,0.0,1.0,0.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
23,6,1.0,0.666667,0.0,0.0,1.0,1.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
23,7,1.0,0.444444,1.0,0.0,1.0,1.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
23,8,1.0,0.277778,0.0,1.0,0.0,0.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
23,9,1.0,0.666667,1.0,1.0,0.0,0.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
23,10,1.0,0.166667,0.0,1.0,0.0,1.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
23,11,1.0,0.555556,1.0,1.0,0.0,1.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
23,12,1.0,0.666667,1.0,1.0,1.0,0.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
23,13,1.0,0.333333,1.0,1.0,1.0,0.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
23,14,1.0,0.333333,1.0,1.0,1.0,1.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
23,15,1.0,0.583333,1.0,1.0,1.0,1.0,0.5,0.5,SYNTHETIC_DEMO_NOT_REAL
24,0,1.0,0.222222,0.0,0.0,0.0,0.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
24,2,1.0,0.333333,0.0,0.0,0.0,1.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
24,3,1.0,0.364583,0.0,0.0,0.0,1.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
24,4,1.0,0.666667,1.0,0.0,1.0,0.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
24,5,1.0,0.666667,0.0,0.0,1.0,0.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
24,6,1.0,0.666667,0.0,0.0,1.0,1.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
24,7,1.0,0.444444,1.0,0.0,1.0,1.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
24,8,1.0,0.277778,1.0,1.0,0.0,0.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
24,9,1.0,0.666667,0.0,1.0,0.0,0.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
24,10,1.0,0.166667,1.0,1.0,0.0,1.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
24,11,1.0,0.555556,0.0,1.0,0.0,1.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
24,12,1.0,0.666667,1.0,1.0,1.0,0.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
24,13,1.0,0.333333,1.0,1.0,1.0,0.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
24,14,1.0,0.333333,1.0,1.0,1.0,1.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
24,15,1.0,0.583333,1.0,1.0,1.0,1.0,0.25,0.375,SYNTHETIC_DEMO_NOT_REAL
25,0,1.0,0.222222,0.0,0.0,0.0,0.0,0.25,0.25,SYNTHETIC_DEMO_NOT_REAL
25,1,1.0,0.416667,0.0,0.0,0.0,0.0,0.25,0.25,SYNTHETIC_DEMO_NOT_REAL
25,2,1.0,0.333333,1.0,0.0,0.0,1.0,0.25,0.25,SYNTHETIC_DEMO_NOT_REAL
25,3,1.0,0.364583,0.0,0.0,0.0,1.0,0.25,0.25,SYNTHETIC_DEMO_NOT_REAL
25,4,1.0,0.666667,1.0,0.0,1.0,0.0,0.25,0.25,SYNTHETIC_DEMO_NOT_REAL
25,5,1.0,0.666667,1.0,0.0,1.0,0.0,0.25,0.25,SYNTHETIC_DEMO_NOT_REAL
25,6,1.0,0.666667,1.0,0.0,1.0,1.0,0.25,0.25,SYNTHETIC_DEMO_NOT_REAL
25,7,1.0,0.444444,1.0,0.0,1.0,1.0,0.25,0.25,SYNTHETIC_DEMO_NOT_REAL
25,8,1.0,0.277778,1.0,1.0,0.0,0.0,0.25,0.25,SYNTHETIC_DEMO_NOT_REAL
25,9,1.0,0.666667,1.0,1.0,0.0,0.0,0.25,0.25,SYNTHETIC_DEMO_NOT_REAL
25,10,1.0,0.166667,0.0,1.0,0.0,1.0,0.25,0.25,SYNTHETIC_DEMO_NOT_REAL
25,11,1.0,0.555556,0.0,1.0,0.0,1.0,0.25,0.25,SYNTHETIC_DEMO_NOT_REAL
25,12,1.0,0.666667,1.0,1.0,1.0,0.0,0.25,0.25,SYNTHETIC_DEMO_NOT_REAL
25,13,1.0,0.333333,1.0,1.0,1.0,0.0,0.25,0.25,SYNTHETIC_DEMO_NOT_REAL
25,14,1.0,0.333333,1.0,1.0,1.0,1.0,0.25,0.25,SYNTHETIC_DEMO_NOT_REAL
25,15,1.0,0.583333,1.0,1.0,1.0,1.0,0.25,0.25,SYNTHETIC_DEMO_NOT_REAL
26,0,1.0,0.222222,1.0,0.0,0.0,0.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
26,1,1.0,0.416667,0.0,0.0,0.0,0.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
26,2,1.0,0.333333,0.0,0.0,0.0,1.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
26,3,1.0,0.364583,0.0,0.0,0.0,1.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
26,4,1.0,0.666667,1.0,0.0,1.0,0.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
26,5,1.0,0.666667,1.0,0.0,1.0,0.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
26,6,1.0,0.666667,0.0,0.0,1.0,1.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
26,7,1.0,0.444444,1.0,0.0,1.0,1.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
26,8,1.0,0.277778,1.0,1.0,0.0,0.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
26,9,1.0,0.666667,1.0,1.0,0.0,0.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
26,10,1.0,0.166667,0.0,1.0,0.0,1.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
26,11,1.0,0.555556,1.0,1.0,0.0,1.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
26,12,1.0,0.666667,1.0,1.0,1.0,0.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
26,13,1.0,0.333333,1.0,1.0,1.0,0.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
26,14,1.0,0.333333,1.0,1.0,1.0,1.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
26,15,1.0,0.583333,0.0,1.0,1.0,1.0,0.75,0.625,SYNTHETIC_DEMO_NOT_REAL
27,0,1.0,0.222222,1.0,0.0,0.0,0.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
27,2,1.0,0.333333,0.0,0.0,0.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
27,3,1.0,0.364583,1.0,0.0,0.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
27,4,1.0,0.666667,1.0,0.0,1.0,0.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
27,5,1.0,0.666667,0.0,0.0,1.0,0.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
27,6,1.0,0.666667,0.0,0.0,1.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
27,7,1.0,0.444444,1.0,0.0,1.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
27,8,1.0,0.277778,1.0,1.0,0.0,0.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
27,9,1.0,0.666667,1.0,1.0,0.0,0.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
27,10,1.0,0.166667,1.0,1.0,0.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
27,11,1.0,0.555556,1.0,1.0,0.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
27,12,1.0,0.666667,1.0,1.0,1.0,0.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
27,13,1.0,0.333333,1.0,1.0,1.0,0.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
27,14,1.0,0.333333,1.0,1.0,1.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
27,15,1.0,0.583333,1.0,1.0,1.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
28,0,1.0,0.222222,1.0,0.0,0.0,0.0,0.5,0.625,SYNTHETIC_DEMO_NOT_REAL
28,1,1.0,0.416667,0.0,0.0,0.0,0.0,0.5,0.625,SYNTHETIC_DEMO_NOT_REAL
28,2,1.0,0.333333,0.0,0.0,0.0,1.0,0.5,0.625,SYNTHETIC_DEMO_NOT_REAL
28,3,1.0,0.364583,0.0,0.0,0.0,1.0,0.5,0.625,SYNTHETIC_DEMO_NOT_REAL
28,4,1.0,0.666667,0.0,0.0,1.0,0.0,0.5,0.625,SYNTHETIC_DEMO_NOT_REAL
28,5,1.0,0.666667,1.0,0.0,1.0,0.0,0.5,0.625,SYNTHETIC_DEMO_NOT_REAL
28,6,1.0,0.666667,1.0,0.0,1.0,1.0,0.5,0.625,SYNTHETIC_DEMO_NOT_REAL
28,7,1.0,0.444444,0.0,0.0,1.0,1.0,0.5,0.625,SYNTHETIC_DEMO_NOT_REAL
28,8,1.0,0.277778,0.0,1.0,0.0,0.0,0.5,0.625,SYNTHETIC_DEMO_NOT_REAL
28,9,1.0,0.666667,1.0,1.0,0.0,0.0,0.5,0.625,SYNTHETIC_DEMO_NOT_REAL
28,10,1.0,0.166667,1.0,1.0,0.0,1.0,0.5,0.625,SYNTHETIC_DEMO_NOT_REAL
28,11,1.0,0.555556,1.0,1.0,0.0,1.0,0.5,0.625,SYNTHETIC_DEMO_NOT_REAL
28,12,1.0,0.666667,1.0,1.0,1.0,0.0,0.5,0.625,SYNTHETIC_DEMO_NOT_REAL
28,13,1.0,0.333333,1.0,1.0,1.0,0.0,0.5,0.625,SYNTHETIC_DEMO_NOT_REAL
28,14,1.0,0.333333,1.0,1.0,1.0,1.0,0.5,0.625,SYNTHETIC_DEMO_NOT_REAL
28,15,1.0,0.583333,0.0,1.0,1.0,1.0,0.5,0.625,SYNTHETIC_DEMO_NOT_REAL
29,0,1.0,0.222222,0.0,0.0,0.0,0.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
29,2,1.0,0.333333,0.0,0.0,0.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
29,3,1.0,0.364583,0.0,0.0,0.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
29,4,1.0,0.666667,0.0,0.0,1.0,0.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
29,5,1.0,0.666667,1.0,0.0,1.0,0.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
29,6,1.0,0.666667,1.0,0.0,1.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
29,7,1.0,0.444444,0.0,0.0,1.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
29,8,1.0,0.277778,1.0,1.0,0.0,0.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
29,9,1.0,0.666667,0.0,1.0,0.0,0.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
29,10,1.0,0.166667,1.0,1.0,0.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
29,11,1.0,0.555556,1.0,1.0,0.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
29,12,1.0,0.666667,1.0,1.0,1.0,0.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
29,13,1.0,0.333333,1.0,1.0,1.0,0.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
29,14,1.0,0.333333,1.0,1.0,1.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
29,15,1.0,0.583333,1.0,1.0,1.0,1.0,0.5,0.75,SYNTHETIC_DEMO_NOT_REAL
30,0,1.0,0.222222,0.0,0.0,0.0,0.0,0.5,0.625,SYNTHETIC_DEMO_NOT_REAL
30,2,1.0,0.333333,0.0,0.0,0.0,1.0,0.5,0.625,SYNTHETIC_DEMO_NOT_REAL
