User_ID,Scenario_ID,AC_Label,D_total,P_human,Risk,Subj,Info,Lit,Trust_Norm
23,7,1.0,0.444444,1.0,0.0,1.0,1.0,0.5,0.5
23,8,1.0,0.277778,0.0,1.0,0.0,0.0,0.5,0.5
23,9,1.0,0.666667,0.0,1.0,0.0,0.0,0.5,0.5
23,10,1.0,0.166667,1.0,1.0,0.0,1.0,0.5,0.5
23,11,1.0,0.555556,0.0,1.0,0.0,1.0,0.5,0.5
23,12,1.0,0.666667,1.0,1.0,1.0,0.0,0.5,0.5
23,13,1.0,0.333333,0.0,1.0,1.0,0.0,0.5,0.5
23,14,1.0,0.333333,1.0,1.0,1.0,1.0,0.5,0.5
23,15,1.0,0.583333,0.0,1.0,1.0,1.0,0.5,0.5
24,0,1.0,0.222222,0.0,0.0,0.0,0.0,0.25,0.375
24,1,1.0,0.416667,0.0,0.0,0.0,0.0,0.25,0.375
24,2,1.0,0.333333,0.0,0.0,0.0,1.0,0.25,0.375
24,3,1.0,0.364583,0.0,0.0,0.0,1.0,0.25,0.375
24,4,1.0,0.666667,1.0,0.0,1.0,0.0,0.25,0.375
24,5,1.0,0.666667,0.0,0.0,1.0,0.0,0.25,0.375
24,6,1.0,0.666667,0.0,0.0,1.0,1.0,0.25,0.375
24,7,1.0,0.444444,0.0,0.0,1.0,1.0,0.25,0.375
24,8,1.0,0.277778,0.0,1.0,0.0,0.0,0.25,0.375
24,9,1.0,0.666667,1.0,1.0,0.0,0.0,0.25,0.375
24,10,1.0,0.166667,1.0,1.0,0.0,1.0,0.25,0.375
24,11,1.0,0.555556,0.0,1.0,0.0,1.0,0.25,0.375
24,12,1.0,0.666667,0.0,1.0,1.0,0.0,0.25,0.375
24,13,1.0,0.333333,0.0,1.0,1.0,0.0,0.25,0.375
24,14,1.0,0.333333,0.0,1.0,1.0,1.0,0.25,0.375
24,15,1.0,0.583333,0.0,1.0,1.0,1.0,0.25,0.375
25,0,1.0,0.222222,1.0,0.0,0.0,0.0,0.25,0.25
25,1,1.0,0.416667,1.0,0.0,0.0,0.0,0.25,0.25
25,2,1.0,0.333333,1.0,0.0,0.0,1.0,0.25,0.25
25,3,1.0,0.364583,1.0,0.0,0.0,1.0,0.25,0.25
25,4,1.0,0.666667,0.0,0.0,1.0,0.0,0.25,0.25
25,5,1.0,0.666667,1.0,0.0,1.0,0.0,0.25,0.25
25,6,1.0,0.666667,0.0,0.0,1.0,1.0,0.25,0.25
25,7,1.0,0.444444,1.0,0.0,1.0,1.0,0.25,0.25
25,8,1.0,0.277778,1.0,1.0,0.0,0.0,0.25,0.25
25,9,1.0,0.666667,0.0,1.0,0.0,0.0,0.25,0.25
25,10,1.0,0.166667,1.0,1.0,0.0,1.0,0.25,0.25
25,11,1.0,0.555556,1.0,1.0,0.0,1.0,0.25,0.25
25,12,1.0,0.666667,0.0,1.0,1.0,0.0,0.25,0.25
25,13,1.0,0.333333,0.0,1.0,1.0,0.0,0.25,0.25
25,14,1.0,0.333333,1.0,1.0,1.0,1.0,0.25,0.25
25,15,1.0,0.583333,0.0,1.0,1.0,1.0,0.25,0.25
26,0,1.0,0.222222,1.0,0.0,0.0,0.0,0.75,0.625
26,1,1.0,0.416667,1.0,0.0,0.0,0.0,0.75,0.625
26,2,1.0,0.333333,1.0,0.0,0.0,1.0,0.75,0.625
26,3,1.0,0.364583,0.0,0.0,0.0,1.0,0.75,0.625
26,4,1.0,0.666667,0.0,0.0,1.0,0.0,0.75,0.625
26,5,1.0,0.666667,1.0,0.0,1.0,0.0,0.75,0.625
26,6,1.0,0.666667,0.0,0.0,1.0,1.0,0.75,0.625
26,7,1.0,0.444444,1.0,0.0,1.0,1.0,0.75,0.625
26,8,1.0,0.277778,0.0,1.0,0.0,0.0,0.75,0.625
26,9,1.0,0.666667,0.0,1.0,0.0,0.0,0.75,0.625
26,10,1.0,0.166667,1.0,1.0,0.0,1.0,0.75,0.625
26,11,1.0,0.555556,0.0,1.0,0.0,1.0,0.75,0.625
26,12,1.0,0.666667,1.0,1.0,1.0,0.0,0.75,0.625
26,13,1.0,0.333333,0.0,1.0,1.0,0.0,0.75,0.625
26,14,1.0,0.333333,1.0,1.0,1.0,1.0,0.75,0.625
26,15,1.0,0.583333,1.0,1.0,1.0,1.0,0.75,0.625
27,0,1.0,0.222222,0.0,0.0,0.0,0.0,0.5,0.75
27,1,1.0,0.416667,0.0,0.0,0.0,0.0,0.5,0.75
27,2,1.0,0.333333,0.0,0.0,0.0,1.0,0.5,0.75
27,3,1.0,0.364583,0.0,0.0,0.0,1.0,0.5,0.75
27,4,1.0,0.666667,1.0,0.0,1.0,0.0,0.5,0.75
27,5,1.0,0.666667,0.0,0.0,1.0,0.0,0.5,0.75
27,6,1.0,0.666667,0.0,0.0,1.0,1.0,0.5,0.75
27,7,1.0,0.444444,1.0,0.0,1.0,1.0,0.5,0.75
27,8,1.0,0.277778,0.0,1.0,0.0,0.0,0.5,0.75
27,9,1.0,0.666667,0.0,1.0,0.0,0.0,0.5,0.75
27,10,1.0,0.166667,0.0,1.0,0.0,1.0,0.5,0.75
27,11,1.0,0.555556,0.0,1.0,0.0,1.0,0.5,0.75
27,12,1.0,0.666667,0.0,1.0,1.0,0.0,0.5,0.75
27,13,1.0,0.333333,0.0,1.0,1.0,0.0,0.5,0.75
27,14,1.0,0.333333,0.0,1.0,1.0,1.0,0.5,0.75
27,15,1.0,0.583333,0.0,1.0,1.0,1.0,0.5,0.75
28,0,1.0,0.222222,0.0,0.0,0.0,0.0,0.5,0.625
28,1,1.0,0.416667,0.0,0.0,0.0,0.0,0.5,0.625
28,2,1.0,0.333333,0.0,0.0,0.0,1.0,0.5,0.625
28,3,1.0,0.364583,0.0,0.0,0.0,1.0,0.5,0.625
28,4,1.0,0.666667,0.0,0.0,1.0,0.0,0.5,0.625
28,5,1.0,0.666667,1.0,0.0,1.0,0.0,0.5,0.625
28,6,1.0,0.666667,1.0,0.0,1.0,1.0,0.5,0.625
28,7,1.0,0.444444,1.0,0.0,1.0,1.0,0.5,0.625
28,8,1.0,0.277778,0.0,1.0,0.0,0.0,0.5,0.625
28,9,1.0,0.666667,0.0,1.0,0.0,0.0,0.5,0.625
28,10,1.0,0.166667,0.0,1.0,0.0,1.0,0.5,0.625
28,11,1.0,0.555556,0.0,1.0,0.0,1.0,0.5,0.625
28,12,1.0,0.666667,0.0,1.0,1.0,0.0,0.5,0.625
28,13,1.0,0.333333,0.0,1.0,1.0,0.0,0.5,0.625
28,14,1.0,0.333333,0.0,1.0,1.0,1.0,0.5,0.625
28,15,1.0,0.583333,0.0,1.0,1.0,1.0,0.5,0.625
29,0,1.0,0.222222,1.0,0.0,0.0,0.0,0.5,0.75
29,1,1.0,0.416667,1.0,0.0,0.0,0.0,0.5,0.75
29,2,1.0,0.333333,0.0,0.0,0.0,1.0,0.5,0.75
29,3,1.0,0.364583,1.0,0.0,0.0,1.0,0.5,0.75
29,4,1.0,0.666667,1.0,0.0,1.0,0.0,0.5,0.75
29,5,1.0,0.666667,0.0,0.0,1.0,0.0,0.5,0.75
29,6,1.0,0.666667,0.0,0.0,1.0,1.0,0.5,0.75
29,7,1.0,0.444444,1.0,0.0,1.0,1.0,0.5,0.75
29,8,1.0,0.277778,0.0,1.0,0.0,0.0,0.5,0.75
29,9,1.0,0.666667,1.0,1.0,0.0,0.0,0.5,0.75
29,10,1.0,0.166667,1.0,1.0,0.0,1.0,0.5,0.75
29,11,1.0,0.555556,1.0,1.0,0.0,1.0,0.5,0.75
29,12,1.0,0.666667,0.0,1.0,1.0,0.0,0.5,0.75
29,13,1.0,0.333333,0.0,1.0,1.0,0.0,0.5,0.75
29,14,1.0,0.333333,0.0,1.0,1.0,1.0,0.5,0.75
29,15,1.0,0.583333,1.0,1.0,1.0,1.0,0.5,0.75
30,0,1.0,0.222222,1.0,0.0,0.0,0.0,0.5,0.625
30,1,1.0,0.416667,1.0,0.0,0.0,0.0,0.5,0.625
30,2,1.0,0.333333,1.0,0.0,0.0,1.0,0.5,0.625
30,3,1.0,0.364583,1.0,0.0,0.0,1.0,0.5,0.625
30,4,1.0,0.666667,0.0,0.0,1.0,0.0,0.5,0.625
30,5,1.0,0.666667,1.0,0.0,1.0,0.0,0.5,0.625
30,6,1.0,0.666667,1.0,0.0,1.0,1.0,0.5,0.625
30,7,1.0,0.444444,1.0,0.0,1.0,1.0,0.5,0.625
30,8,1.0,0.277778,0.0,1.0,0.0,0.0,0.5,0.625
30,9,1.0,0.666667,0.0,1.0,0.0,0.0,0.5,0.625
30,10,1.0,0.166667,0.0,1.0,0.0,1.0,0.5,0.625
30,11,1.0,0.555556,0.0,1.0,0.0,1.0,0.5,0.625
30,12,1.0,0.666667,0.0,1.0,1.0,0.0,0.5,0.625
30,13,1.0,0.333333,0.0,1.0,1.0,0.0,0.5,0.625
30,14,1.0,0.333333,0.0,1.0,1.0,1.0,0.5,0.625
30,15,1.0,0.583333,0.0,1.0,1.0,1.0,0.5,0.625
31,0,1.0,0.222222,0.0,0.0,0.0,0.0,0.5,0.875
31,1,1.0,0.416667,1.0,0.0,0.0,0.0,0.5,0.875
31,2,1.0,0.333333,0.0,0.0,0.0,1.0,0.5,0.875
31,3,1.0,0.364583,1.0,0.0,0.0,1.0,0.5,0.875
31,4,1.0,0.666667,0.0,0.0,1.0,0.0,0.5,0.875
31,5,1.0,0.666667,0.0,0.0,1.0,0.0,0.5,0.875
31,6,1.0,0.666667,1.0,0.0,1.0,1.0,0.5,0.875
31,7,1.0,0.444444,0.0,0.0,1.0,1.0,0.5,0.875
31,8,1.0,0.277778,0.0,1.0,0.0,0.0,0.5,0.875
31,9,1.0,0.666667,0.0,1.0,0.0,0.0,0.5,0.875
31,10,1.0,0.166667,0.0,1.0,0.0,1.0,0.5,0.875
31,11,1.0,0.555556,0.0,1.0,0.0,1.0,0.5,0.875
31,12,1.0,0.666667,0.0,1.0,1.0,0.0,0.5,0.875
31,13,1.0,0.333333,0.0,1.0,1.0,0.0,0.5,0.875
31,14,1.0,0.333333,0.0,1.0,1.0,1.0,0.5,0.875
31,15,1.0,0.583333,0.0,1.0,1.0,1.0,0.5,0.875
32,0,1.0,0.222222,0.0,0.0,0.0,0.0,0.5,0.5
32,1,1.0,0.416667,0.0,0.0,0.0,0.0,0.5,0.5
32,2,1.0,0.333333,1.0,0.0,0.0,1.0,0.5,0.5
32,3,1.0,0.364583,0.0,0.0,0.0,1.0,0.5,0.5
32,4,1.0,0.666667,1.0,0.0,1.0,0.0,0.5,0.5
32,5,1.0,0.666667,0.0,0.0,1.0,0.0,0.5,0.5
32,6,1.0,0.666667,1.0,0.0,1.0,1.0,0.5,0.5
32,7,1.0,0.444444,0.0,0.0,1.0,1.0,0.5,0.5
32,8,1.0,0.277778,1.0,1.0,0.0,0.0,0.5,0.5
32,9,1.0,0.666667,0.0,1.0,0.0,0.0,0.5,0.5
32,10,1.0,0.166667,1.0,1.0,0.0,1.0,0.5,0.5
32,11,1.0,0.555556,0.0,1.0,0.0,1.0,0.5,0.5
32,12,1.0,0.666667,0.0,1.0,1.0,0.0,0.5,0.5
32,13,1.0,0.333333,1.0,1.0,1.0,0.0,0.5,0.5
32,14,1.0,0.333333,0.0,1.0,1.0,1.0,0.5,0.5
32,15,1.0,0.583333,0.0,1.0,1.0,1.0,0.5,0.5
33,0,1.0,0.222222,0.0,0.0,0.0,0.0,0.75,0.5
33,1,1.0,0.416667,1.0,0.0,0.0,0.0,0.75,0.5
33,2,1.0,0.333333,1.0,0.0,0.0,1.0,0.75,0.5
33,3,1.0,0.364583,1.0,0.0,0.0,1.0,0.75,0.5
33,4,1.0,0.666667,0.0,0.0,1.0,0.0,0.75,0.5
33,5,1.0,0.666667,0.0,0.0,1.0,0.0,0.75,0.5
33,6,1.0,0.666667,0.0,0.0,1.0,1.0,0.75,0.5
33,7,1.0,0.444444,1.0,0.0,1.0,1.0,0.75,0.5
33,8,1.0,0.277778,0.0,1.0,0.0,0.0,0.75,0.5
33,9,1.0,0.666667,0.0,1.0,0.0,0.0,0.75,0.5
33,10,1.0,0.166667,1.0,1.0,0.0,1.0,0.75,0.5
33,11,1.0,0.555556,0.0,1.0,0.0,1.0,0.75,0.5
33,12,1.0,0.666667,1.0,1.0,1.0,0.0,0.75,0.5
33,13,1.0,0.333333,0.0,1.0,1.0,0.0,0.75,0.5
33,14,1.0,0.333333,0.0,1.0,1.0,1.0,0.75,0.5
33,15,1.0,0.583333,0.0,1.0,1.0,1.0,0.75,0.5
34,0,1.0,0.222222,1.0,0.0,0.0,0.0,0.5,1.0
34,1,1.0,0.416667,1.0,0.0,0.0,0.0,0.5,1.0
34,2,1.0,0.333333,0.0,0.0,0.0,1.0,0.5,1.0
34,3,1.0,0.364583,1.0,0.0,0.0,1.0,0.5,1.0
34,4,1.0,0.666667,1.0,0.0,1.0,0.0,0.5,1.0
34,5,1.0,0.666667,0.0,0.0,1.0,0.0,0.5,1.0
34,6,1.0,0.666667,0.0,0.0,1.0,1.0,0.5,1.0
34,7,1.0,0.444444,0.0,0.0,1.0,1.0,0.5,1.0
34,8,1.0,0.277778,0.0,1.0,0.0,0.0,0.5,1.0
34,9,1.0,0.666667,0.0,1.0,0.0,0.0,0.5,1.0
34,10,1.0,0.166667,0.0,1.0,0.0,1.0,0.5,1.0
34,11,1.0,0.555556,0.0,1.0,0.0,1.0,0.5,1.0
34,12,1.0,0.666667,0.0,1.0,1.0,0.0,0.5,1.0
34,13,1.0,0.333333,0.0,1.0,1.0,0.0,0.5,1.0
34,14,1.0,0.333333,0.0,1.0,1.0,1.0,0.5,1.0
34,15,1.0,0.583333,1.0,1.0,1.0,1.0,0.5,1.0
35,0,1.0,0.222222,0.0,0.0,0.0,0.0,0.25,0.25
35,1,1.0,0.416667,1.0,0.0,0.0,0.0,0.25,0.25
35,2,1.0,0.333333,1.0,0.0,0.0,1.0,0.25,0.25
35,3,1.0,0.364583,1.0,0.0,0.0,1.0,0.25,0.25
35,4,1.0,0.666667,0.0,0.0,1.0,0.0,0.25,0.25
35,5,1.0,0.666667,0.0,0.0,1.0,0.0,0.25,0.25
35,6,1.0,0.666667,0.0,0.0,1.0,1.0,0.25,0.25
35,7,1.0,0.444444,1.0,0.0,1.0,1.0,0.25,0.25
35,8,1.0,0.277778,0.0,1.0,0.0,0.0,0.25,0.25
35,9,1.0,0.666667,0.0,1.0,0.0,0.0,0.25,0.25
35,10,1.0,0.166667,1.0,1.0,0.0,1.0,0.25,0.25
35,11,1.0,0.555556,0.0,1.0,0.0,1.0,0.25,0.25
35,12,1.0,0.666667,0.0,1.0,1.0,0.0,0.25,0.25
35,13,1.0,0.333333,0.0,1.0,1.0,0.0,0.25,0.25
35,14,1.0,0.333333,1.0,1.0,1.0,1.0,0.25,0.25
35,15,1.0,0.583333,1.0,1.0,1.0,1.0,0.25,0.25
36,0,1.0,0.222222,1.0,0.0,0.0,0.0,0.5,1.0
36,1,1.0,0.416667,1.0,0.0,0.0,0.0,0.5,1.0
36,2,1.0,0.333333,0.0,0.0,0.0,1.0,0.5,1.0
36,3,1.0,0.364583,1.0,0.0,0.0,1.0,0.5,1.0
36,4,1.0,0.666667,0.0,0.0,1.0,0.0,0.5,1.0
36,5,1.0,0.666667,0.0,0.0,1.0,0.0,0.5,1.0
36,6,1.0,0.666667,1.0,0.0,1.0,1.0,0.5,1.0
36,7,1.0,0.444444,0.0,0.0,1.0,1.0,0.5,1.0
36,8,1.0,0.277778,1.0,1.0,0.0,0.0,0.5,1.0
36,9,1.0,0.666667,1.0,1.0,0.0,0.0,0.5,1.0
36,10,1.0,0.166667,0.0,1.0,0.0,1.0,0.5,1.0
36,11,1.0,0.555556,0.0,1.0,0.0,1.0,0.5,1.0
36,12,1.0,0.666667,0.0,1.0,1.0,0.0,0.5,1.0
36,13,1.0,0.333333,1.0,1.0,1.0,0.0,0.5,1.0
36,14,1.0,0.333333,0.0,1.0,1.0,1.0,0.5,1.0
36,15,1.0,0.583333,1.0,1.0,1.0,1.0,0.5,1.0
37,0,1.0,0.222222,1.0,0.0,0.0,0.0,0.25,0.5
37,1,1.0,0.416667,1.0,0.0,0.0,0.0,0.25,0.5
37,2,1.0,0.333333,0.0,0.0,0.0,1.0,0.25,0.5
37,3,1.0,0.364583,0.0,0.0,0.0,1.0,0.25,0.5
37,4,1.0,0.666667,0.0,0.0,1.0,0.0,0.25,0.5
37,5,1.0,0.666667,0.0,0.0,1.0,0.0,0.25,0.5
37,6,1.0,0.666667,1.0,0.0,1.0,1.0,0.25,0.5
37,7,1.0,0.444444,0.0,0.0,1.0,1.0,0.25,0.5
37,8,1.0,0.277778,1.0,1.0,0.0,0.0,0.25,0.5
37,9,1.0,0.666667,1.0,1.0,0.0,0.0,0.25,0.5
37,10,1.0,0.166667,1.0,1.0,0.0,1.0,0.25,0.5
37,11,1.0,0.555556,1.0,1.0,0.0,1.0,0.25,0.5
37,12,1.0,0.666667,0.0,1.0,1.0,0.0,0.25,0.5
37,13,1.0,0.333333,0.0,1.0,1.0,0.0,0.25,0.5
37,14,1.0,0.333333,0.0,1.0,1.0,1.0,0.25,0.5
37,15,1.0,0.583333,0.0,1.0,1.0,1.0,0.25,0.5
38,0,1.0,0.222222,1.0,0.0,0.0,0.0,0.5,0.5
38,1,1.0,0.416667,1.0,0.0,0.0,0.0,0.5,0.5
38,2,1.0,0.333333,0.0,0.0,0.0,1.0,0.5,0.5
38,3,1.0,0.364583,1.0,0.0,0.0,1.0,0.5,0.5
38,4,1.0,0.666667,1.0,0.0,1.0,0.0,0.5,0.5
38,5,1.0,0.666667,1.0,0.0,1.0,0.0,0.5,0.5
38,6,1.0,0.666667,0.0,0.0,1.0,1.0,0.5,0.5
38,7,1.0,0.444444,0.0,0.0,1.0,1.0,0.5,0.5
38,8,1.0,0.277778,0.0,1.0,0.0,0.0,0.5,0.5
38,9,1.0,0.666667,1.0,1.0,0.0,0.0,0.5,0.5
38,10,1.0,0.166667,1.0,1.0,0.0,1.0,0.5,0.5
38,11,1.0,0.555556,0.0,1.0,0.0,1.0,0.5,0.5
38,12,1.0,0.666667,0.0,1.0,1.0,0.0,0.5,0.5
38,13,1.0,0.333333,0.0,1.0,1.0,0.0,0.5,0.5
38,14,1.0,0.333333,0.0,1.0,1.0,1.0,0.5,0.5
38,15,1.0,0.583333,0.0,1.0,1.0,1.0,0.5,0.5
39,0,1.0,0.222222,0.0,0.0,0.0,0.0,1.0,0.75
39,1,1.0,0.416667,1.0,0.0,0.0,0.0,1.0,0.75
39,2,1.0,0.333333,0.0,0.0,0.0,1.0,1.0,0.75
39,3,1.0,0.364583,0.0,0.0,0.0,1.0,1.0,0.75
39,4,1.0,0.666667,0.0,0.0,1.0,0.0,1.0,0.75
39,5,1.0,0.666667,0.0,0.0,1.0,0.0,1.0,0.75
39,6,1.0,0.666667,1.0,0.0,1.0,1.0,1.0,0.75
39,7,1.0,0.444444,1.0,0.0,1.0,1.0,1.0,0.75
39,8,1.0,0.277778,0.0,1.0,0.0,0.0,1.0,0.75
39,9,1.0,0.666667,0.0,1.0,0.0,0.0,1.0,0.75
39,10,1.0,0.166667,0.0,1.0,0.0,1.0,1.0,0.75
39,11,1.0,0.555556,1.0,1.0,0.0,1.0,1.0,0.75
39,12,1.0,0.666667,0.0,1.0,1.0,0.0,1.0,0.75
39,13,1.0,0.333333,0.0,1.0,1.0,0.0,1.0,0.75
39,14,1.0,0.333333,1.0,1.0,1.0,1.0,1.0,0.75
39,15,1.0,0.583333,0.0,1.0,1.0,1.0,1.0,0.75
40,0,1.0,0.222222,0.0,0.0,0.0,0.0,0.5,0.75
40,1,1.0,0.416667,0.0,0.0,0.0,0.0,0.5,0.75
40,2,1.0,0.333333,0.0,0.0,0.0,1.0,0.5,0.75
40,3,1.0,0.364583,0.0,0.0,0.0,1.0,0.5,0.75
40,4,1.0,0.666667,1.0,0.0,1.0,0.0,0.5,0.75
40,5,1.0,0.666667,0.0,0.0,1.0,0.0,0.5,0.75
40,6,1.0,0.666667,0.0,0.0,1.0,1.0,0.5,0.75
40,7,1.0,0.444444,0.0,0.0,1.0,1.0,0.5,0.75
40,8,1.0,0.277778,0.0,1.0,0.0,0.0,0.5,0.75
40,9,1.0,0.666667,1.0,1.0,0.0,0.0,0.5,0.75
40,10,1.0,0.166667,0.0,1.0,0.0,1.0,0.5,0.75
40,11,1.0,0.555556,1.0,1.0,0.0,1.0,0.5,0.75
40,12,1.0,0.666667,1.0,1.0,1.0,0.0,0.5,0.75
40,13,1.0,0.333333,1.0,1.0,1.0,0.0,0.5,0.75
40,14,1.0,0.333333,0.0,1.0,1.0,1.0,0.5,0.75
40,15,1.0,0.583333,0.0,1.0,1.0,1.0,0.5,0.75
41,0,1.0,0.222222,1.0,0.0,0.0,0.0,0.0,0.375
41,1,1.0,0.416667,1.0,0.0,0.0,0.0,0.0,0.375
41,2,1.0,0.333333,0.0,0.0,0.0,1.0,0.0,0.375
41,3,1.0,0.364583,0.0,0.0,0.0,1.0,0.0,0.375
41,4,1.0,0.666667,0.0,0.0,1.0,0.0,0.0,0.375
41,5,1.0,0.666667,1.0,0.0,1.0,0.0,0.0,0.375
41,6,1.0,0.666667,0.0,0.0,1.0,1.0,0.0,0.375
41,7,1.0,0.444444,0.0,0.0,1.0,1.0,0.0,0.375
41,8,1.0,0.277778,0.0,1.0,0.0,0.0,0.0,0.375
41,9,1.0,0.666667,1.0,1.0,0.0,0.0,0.0,0.375
41,10,1.0,0.166667,0.0,1.0,0.0,1.0,0.0,0.375
41,11,1.0,0.555556,0.0,1.0,0.0,1.0,0.0,0.375
41,12,1.0,0.666667,0.0,1.0,1.0,0.0,0.0,0.375
41,13,1.0,0.333333,0.0,1.0,1.0,0.0,0.0,0.375
41,14,1.0,0.333333,0.0,1.0,1.0,1.0,0.0,0.375
41,15,1.0,0.583333,0.0,1.0,1.0,1.0,0.0,0.375
42,0,1.0,0.222222,0.0,0.0,0.0,0.0,0.5,0.625
42,1,1.0,0.416667,1.0,0.0,0.0,0.0,0.5,0.625
42,2,1.0,0.333333,0.0,0.0,0.0,1.0,0.5,0.625
42,3,1.0,0.364583,1.0,0.0,0.0,1.0,0.5,0.625
42,4,1.0,0.666667,1.0,0.0,1.0,0.0,0.5,0.625
42,5,1.0,0.666667,0.0,0.0,1.0,0.0,0.5,0.625
42,6,1.0,0.666667,0.0,0.0,1.0,1.0,0.5,0.625
42,7,1.0,0.444444,0.0,0.0,1.0,1.0,0.5,0.625
42,8,1.0,0.277778,0.0,1.0,0.0,0.0,0.5,0.625
42,9,1.0,0.666667,1.0,1.0,0.0,0.0,0.5,0.625
42,10,1.0,0.166667,0.0,1.0,0.0,1.0,0.5,0.625
42,11,1.0,0.555556,0.0,1.0,0.0,1.0,0.5,0.625
42,12,1.0,0.666667,1.0,1.0,1.0,0.0,0.5,0.625
42,13,1.0,0.333333,0.0,1.0,1.0,0.0,0.5,0.625
42,14,1.0,0.333333,1.0,1.0,1.0,1.0,0.5,0.625
42,15,1.0,0.583333,1.0,1.0,1.0,1.0,0.5,0.625
43,0,1.0,0.222222,1.0,0.0,0.0,0.0,0.5,0.5
43,1,1.0,0.416667,0.0,0.0,0.0,0.0,0.5,0.5
43,2,1.0,0.333333,1.0,0.0,0.0,1.0,0.5,0.5
43,3,1.0,0.364583,0.0,0.0,0.0,1.0,0.5,0.5
43,4,1.0,0.666667,0.0,0.0,1.0,0.0,0.5,0.5
43,5,1.0,0.666667,0.0,0.0,1.0,0.0,0.5,0.5
43,6,1.0,0.666667,1.0,0.0,1.0,1.0,0.5,0.5
43,7,1.0,0.444444,1.0,0.0,1.0,1.0,0.5,0.5
43,8,1.0,0.277778,0.0,1.0,0.0,0.0,0.5,0.5
43,9,1.0,0.666667,0.0,1.0,0.0,0.0,0.5,0.5
43,10,1.0,0.166667,0.0,1.0,0.0,1.0,0.5,0.5
43,11,1.0,0.555556,0.0,1.0,0.0,1.0,0.5,0.5
43,12,1.0,0.666667,0.0,1.0,1.0,0.0,0.5,0.5
43,13,1.0,0.333333,0.0,1.0,1.0,0.0,0.5,0.5
43,14,1.0,0.333333,1.0,1.0,1.0,1.0,0.5,0.5
43,15,1.0,0.583333,1.0,1.0,1.0,1.0,0.5,0.5
44,0,1.0,0.222222,0.0,0.0,0.0,0.0,0.75,0.625
44,1,1.0,0.416667,0.0,0.0,0.0,0.0,0.75,0.625
44,2,1.0,0.333333,0.0,0.0,0.0,1.0,0.75,0.625
44,3,1.0,0.364583,1.0,0.0,0.0,1.0,0.75,0.625
44,4,1.0,0.666667,1.0,0.0,1.0,0.0,0.75,0.625
44,5,1.0,0.666667,0.0,0.0,1.0,0.0,0.75,0.625
44,6,1.0,0.666667,0.0,0.0,1.0,1.0,0.75,0.625
44,7,1.0,0.444444,1.0,0.0,1.0,1.0,0.75,0.625
44,8,1.0,0.277778,0.0,1.0,0.0,0.0,0.75,0.625
44,9,1.0,0.666667,0.0,1.0,0.0,0.0,0.75,0.625
44,10,1.0,0.166667,1.0,1.0,0.0,1.0,0.75,0.625
44,11,1.0,0.555556,1.0,1.0,0.0,1.0,0.75,0.625
44,12,1.0,0.666667,0.0,1.0,1.0,0.0,0.75,0.625
44,13,1.0,0.333333,1.0,1.0,1.0,0.0,0.75,0.625
44,14,1.0,0.333333,0.0,1.0,1.0,1.0,0.75,0.625
44,15,1.0,0.583333,0.0,1.0,1.0,1.0,0.75,0.625
45,0,1.0,0.222222,1.0,0.0,0.0,0.0,0.5,0.75
45,1,1.0,0.416667,1.0,0.0,0.0,0.0,0.5,0.75
45,2,1.0,0.333333,0.0,0.0,0.0,1.0,0.5,0.75
45,3,1.0,0.364583,0.0,0.0,0.0,1.0,0.5,0.75
45,4,1.0,0.666667,1.0,0.0,1.0,0.0,0.5,0.75
45,5,1.0,0.666667,1.0,0.0,1.0,0.0,0.5,0.75
45,6,1.0,0.666667,1.0,0.0,1.0,1.0,0.5,0.75
45,7,1.0,0.444444,0.0,0.0,1.0,1.0,0.5,0.75
45,8,1.0,0.277778,1.0,1.0,0.0,0.0,0.5,0.75
45,9,1.0,0.666667,0.0,1.0,0.0,0.0,0.5,0.75
45,10,1.0,0.166667,0.0,1.0,0.0,1.0,0.5,0.75
45,11,1.0,0.555556,0.0,1.0,0.0,1.0,0.5,0.75
45,12,1.0,0.666667,0.0,1.0,1.0,0.0,0.5,0.75
45,13,1.0,0.333333,0.0,1.0,1.0,0.0,0.5,0.75
45,14,1.0,0.333333,0.0,1.0,1.0,1.0,0.5,0.75
45,15,1.0,0.583333,1.0,1.0,1.0,1.0,0.5,0.75
46,0,1.0,0.222222,1.0,0.0,0.0,0.0,0.5,0.75
46,1,1.0,0.416667,1.0,0.0,0.0,0.0,0.5,0.75
46,2,1.0,0.333333,1.0,0.0,0.0,1.0,0.5,0.75
46,3,1.0,0.364583,0.0,0.0,0.0,1.0,0.5,0.75
46,4,1.0,0.666667,1.0,0.0,1.0,0.0,0.5,0.75
46,5,1.0,0.666667,0.0,0.0,1.0,0.0,0.5,0.75
46,6,1.0,0.666667,1.0,0.0,1.0,1.0,0.5,0.75
46,7,1.0,0.444444,1.0,0.0,1.0,1.0,0.5,0.75
46,8,1.0,0.277778,1.0,1.0,0.0,0.0,0.5,0.75
46,9,1.0,0.666667,0.0,1.0,0.0,0.0,0.5,0.75
46,10,1.0,0.166667,1.0,1.0,0.0,1.0,0.5,0.75
46,11,1.0,0.555556,0.0,1.0,0.0,1.0,0.5,0.75
46,12,1.0,0.666667,0.0,1.0,1.0,0.0,0.5,0.75
46,13,1.0,0.333333,0.0,1.0,1.0,0.0,0.5,0.75
46,14,1.0,0.333333,1.0,1.0,1.0,1.0,0.5,0.75
46,15,1.0,0.583333,1.0,1.0,1.0,1.0,0.5,0.75
